Rating Agency Name,Name,Rating,Rating Outlook,date_x,Clean_Name,Symbol,Sector,industry,month_rating,year_change,year,Year,date_y,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
Standard & Poor's Ratings Services,Cameco Corp.,BBB,Stable,8/11/2010,cameco,CCJ,Basic Industries,Precious Metals,8,0,2010,2010,12/31/2010,4.288467478,3.010724666,0.62875693,77.08165168,143.8896863,220.971338,105.2562948,-28.1746431,0.363234141,0.235139889,0.244775164,0.243161436,0.006592692,0.07169554,0.110097343,0.091768214,0.993407308,0.857789725,0.285355672,0.32406588,0.497643121,0.167000318,943146439.3,7.031840704,0.50165627,1.535623316,4.735238439,3.467726094,2.536665479,0.537002418,0.294847494,1.326910908,0.234490625,3.449059082,0.205526432,0.245455123,0.176719193,0.50165627,5.27780084,-1.21465239,-1.613749292,0.205526432,3.129099287,3.129099287,6.910941309,28.42120615,159.3240668,28.15562052,28.15562052,-69.55992125,6.910941309,0.007231447,18.1675059,3.129099287
Standard & Poor's Ratings Services,Cameco Corp.,BBB,Stable,12/19/2011,cameco,CCJ,Basic Industries,Precious Metals,12,0,2011,2011,12/31/2011,3.627172775,2.63424526,0.558841449,93.65546904,112.0969031,205.7523721,103.3865396,-9.731070579,0.325570667,0.218844625,0.193825795,0.188895841,0.025434969,0.059136463,0.091553102,0.07761096,0.974565031,0.862515327,0.224721566,0.353609537,0.547446506,0.158428218,906190802.4,7.273538036,0.717034604,1.548166688,3.897263062,3.530440242,3.256111364,0.548202871,0.313063869,1.888829796,0.247969421,3.206934589,0.324191171,0.312389176,0.131282036,0.717034604,6.610301557,-1.151121586,-1.4865784,0.324191171,1.506994503,1.506994503,3.109288362,16.46033252,75.81579973,9.95325256,9.95325256,-39.45191928,3.109288362,0.019695299,9.937845758,1.506994503
Standard & Poor's Ratings Services,Cameco Corp.,BBB,Stable,5/20/2015,cameco,CCJ,Basic Industries,Precious Metals,5,1,2015,2014,12/31/2014,4.008627141,2.000577728,1.098425014,69.26945292,187.1466304,256.4160833,65.59687706,3.672575863,0.266015636,0.015988108,0.004156775,0.077260283,-17.58659442,0.021862537,0.034027574,0.015309947,18.58659442,0.081809898,0.050810166,0.357486374,0.556403578,0.215029845,,1.089099085,,1.55643297,5.269277937,5.564289283,1.950342356,0.453132203,0.282972528,1.214183684,0.001959658,1.458804594,0.854054871,0.20028179,0.001613971,,,-1.00161658,-1.494930061,0.854054871,1.328756718,1.328756718,3.016968506,39.04941067,9333.262628,15.06361866,15.06361866,-82.55193796,3.016968506,0.021871133,17.70368518,1.328756718
Standard & Poor's Ratings Services,Cameco Corp.,BBB,Stable,12/12/2012,cameco,CCJ,Basic Industries,Precious Metals,12,0,2012,2012,12/31/2012,3.393491797,2.178430028,1.331883867,78.00165022,152.3021388,230.303789,104.7599108,-26.75826061,0.28562301,0.032511927,0.107194313,0.13397914,-0.249871711,0.034087897,0.051262764,0.039357817,1.249871711,0.749728102,0.142977585,0.334957867,0.503723248,0.207326995,1300241449,3.995654359,0.426214942,1.503840624,4.679388179,3.484157223,2.39655203,0.392485183,0.254426896,1.467913157,-0.224861379,2.081951942,0.624004674,0.306481335,-0.153184388,0.426214942,8.63693546,-0.867164012,-1.135848546,0.624004674,1.444331638,1.444331638,3.774870811,28.17506385,-80.40509275,12.31680493,12.31680493,-69.50132131,3.774870811,0.022147409,15.88472543,1.444331638
Standard & Poor's Ratings Services,Eni SpA,A,Negative,12/20/2013,eni,E,Energy,Oil & Gas Production,12,0,2013,2013,12/31/2013,1.535215553,1.20356567,0.165231677,105.8040014,49.12275311,154.9267546,110.7551723,-4.951170881,0.216286723,0.078935222,0.140612458,0.049757184,0.646139575,0.035846206,0.085191548,0.189197133,0.353860425,0.70228013,0.200222748,0.558706385,1.327813091,0.263956502,28713892710,3.358862144,0.431377152,2.376584779,3.449775009,3.295557149,7.430365297,1.563038126,0.720422724,3.03396745,0.17252835,2.93600877,0.796329905,0.110631723,0.05686559,0.431377152,2.353468517,-1.060294259,-1.709457364,0.796329905,2.966783832,2.966783832,1.732787033,34.82486124,275.4329934,15.66265979,15.66265979,42.94137983,1.732787033,0.022866707,6.751592678,2.966783832
Standard & Poor's Ratings Services,Eni SpA,A,Stable,4/22/2015,eni,E,Energy,Oil & Gas Production,4,1,2015,2014,12/31/2014,1.463576693,1.089363534,0.177920052,105.1327331,43.08097773,148.2137108,111.7719369,-6.639203737,0.220479974,0.090284701,0.073768593,0.008650815,0.882730375,0.005875232,0.014375607,0.13190502,0.117269625,0.509317202,0.144838213,0.574514216,1.40573016,0.24428987,23384987894,2.037976477,0.569387046,2.446815276,3.471801685,3.265578197,8.472416813,1.379853256,0.679153529,3.680569072,0.798929659,2.969771341,4.663562282,0.1484637,0.217066884,0.569387046,2.242129278,-1.277248311,-1.956210191,4.663562282,2.628948273,2.628948273,1.582023375,182.8756404,49.09067972,10.65596087,10.65596087,218.741501,1.582023375,0.025501277,7.995610441,2.628948273
Standard & Poor's Ratings Services,Eni SpA,A,Negative,6/6/2012,eni,E,Energy,Oil & Gas Production,6,1,2012,2011,12/31/2011,1.071929726,0.858273462,0.042096991,96.8485306,46.3597944,143.208325,106.1346532,-9.286122611,0.274554393,0.154700965,0.154332695,0.063158282,0.590765376,0.047990486,0.123665994,0.225256959,0.409234624,0.693459645,0.222554688,0.577508832,1.488174214,0.294015832,29924870466,3.262213225,0.485927628,2.576885636,3.768771686,3.439027584,7.873201439,1.476202126,0.759844696,3.590689485,0.718537362,0.439910643,0.538629738,0.132411431,0.20011125,0.485927628,2.214318707,-1.250173853,-1.841721091,0.538629738,3.065104635,3.065104635,1.565399981,24.78534756,59.07834756,11.82224199,11.82224199,31.7199934,1.565399981,0.021731781,6.205352176,3.065104635
Standard & Poor's Ratings Services,Eni SpA,BBB,Stable,3/23/2016,eni,E,Energy,Oil & Gas Production,3,1,2016,2015,12/31/2015,1.381994321,1.074294304,0.174010356,107.4084147,35.23641993,142.6448346,95.93706023,11.47135447,0.226957491,-0.041828714,-0.085003672,-0.127457913,-0.49944009,-0.06743117,-0.145835602,0.035327233,1.49944009,-1.622372178,0.05239468,0.537622031,1.162732803,0.231832959,21060803475,0.381334125,0.419134314,2.162732803,3.398243993,3.8045777,10.35860058,1.081361665,0.529046554,3.205395141,0.247373185,2.89445888,-0.368825349,0.158407898,0.077174006,0.419134314,1.387446403,-1.083627907,-1.597285068,-0.368825349,1.826959718,1.826959718,1.596732683,-12.52752886,130.6123782,10.07988051,10.07988051,-12.19345538,1.596732683,0.029441189,10.94383866,1.826959718
Standard & Poor's Ratings Services,Eni SpA,A,Negative,5/24/2013,eni,E,Energy,Oil & Gas Production,5,1,2013,2012,12/31/2012,1.443096136,1.213153864,0.233741753,93.66641535,42.7050845,136.3714998,90.89473241,2.771682941,0.261338287,0.118205772,0.158234686,0.067458436,0.573681108,0.061907955,0.146952252,0.270001883,0.426318892,0.709708907,0.222957165,0.55477488,1.316881138,0.244805319,25257255937,3.444818062,0.519469246,2.373721639,3.896807608,4.015634243,8.546991636,1.985508812,0.917719984,3.137546569,0.634150417,2.040516282,0.442447287,0.097678323,0.202116655,0.519469246,2.489994056,-1.253316047,-2.03119444,0.442447287,3.197640891,3.197640891,1.467877154,21.75972704,74.35144528,15.02766539,15.02766539,28.36218026,1.467877154,0.020333311,5.351126298,3.197640891
Standard & Poor's Ratings Services,Eni SpA,A,Stable,5/19/2010,eni,E,Energy,Oil & Gas Production,5,1,2010,2009,12/31/2009,1.021024665,0.795132511,0.052742062,96.44187563,45.23170126,141.6735769,119.938133,-23.49625739,0.308186614,0.141620724,0.131875037,0.051775446,0.607390093,0.037156787,0.094784364,0.202433336,0.392609907,0.631271283,0.208903907,0.574139149,1.464588805,0.281647099,25916786227,2.712020933,0.449032258,2.550930046,3.784663017,3.043235632,8.06956161,1.411277504,0.717652664,2.780275212,-0.195987432,0.488345754,0.953972979,0.132029166,-0.070492098,0.449032258,1.653206651,-0.93414982,-1.435976789,0.953972979,4.452813614,4.452813614,2.43232535,46.97835622,-261.3432887,18.42263664,18.42263664,66.59174782,2.43232535,0.020306649,8.655389342,4.452813614
Standard & Poor's Ratings Services,Eni SpA,BBB,Stable,7/5/2016,eni,E,Energy,Oil & Gas Production,7,0,2016,2016,12/31/2016,1.370992201,1.071309936,0.204867129,113.2669818,49.09341929,162.3604011,140.8705347,-27.60355287,0.236625333,0.038047025,0.008449015,-0.025699822,4.041753653,-0.011698583,-0.027471388,0.069293436,-3.041753653,0.071375354,0.118374402,0.573760488,1.347342421,0.279398378,21646315790,1.076861361,0.281691692,2.348266305,3.222474848,2.591031551,7.434805016,0.800827765,0.455200931,2.111339765,-0.378351646,3.323440855,-1.977350721,0.135342988,-0.179199791,0.281691692,1.149513109,-0.848032714,-1.244203016,-1.977350721,1.963146666,1.963146666,1.836547893,-71.46150289,-75.72320706,13.56958291,13.56958291,-67.43254516,1.836547893,0.027670153,8.807597036,1.963146666
Standard & Poor's Ratings Services,Delta Air Lines Inc.,BB,Stable,7/23/2015,delta air lines,DAL,Transportation,Air Freight/Delivery Services,7,0,2015,2015,12/31/2015,0.516718019,0.196108639,0.112518544,0,17.73685819,17.73685819,152.994346,-152.994346,1,0.191676494,0.175830385,0.111193003,0.367612128,0.085180863,0.417142857,0.200994159,0.632387872,1,0.175830385,0.7957993,3.897142857,0.384082652,0.434277074,14.87941788,0.951734902,4.897142857,,2.385709078,20.57861635,1.766743348,0.766063161,9.946047679,6.250941029,4.312421581,0.079319487,0.194747445,0.628484925,0.951734902,5.07165707,2.691680815,2.399213075,0.079319487,3.253376037,3.253376037,0.867215261,7.799189129,7.0853332,4.453025104,4.453025104,1.579657875,0.867215261,0.010170222,4.322520494,3.253376037
Standard & Poor's Ratings Services,Delta Air Lines Inc.,BB,Stable,12/18/2013,delta air lines,DAL,Transportation,Air Freight/Delivery Services,12,0,2013,2013,12/31/2013,0.681953081,0.382419446,0.200960995,15.54774574,13.86665957,29.41440532,89.33702245,-73.78927671,1,0.090011384,0.066899637,0.27903529,-3.1709537,0.201714767,0.905264966,0.066325459,4.1709537,1,0.066899637,0.777175993,3.487846775,0.456898964,0.493452251,3.62034384,0.397108094,4.487846775,23.47607209,4.085652174,26.32212885,1.728425002,0.722900559,5.305064782,2.2803298,4.479387515,0.009677419,0.11923861,0.429840142,0.397108094,2.9114415,1.753894081,1.686891386,0.009677419,2.229873744,2.229873744,0.687327456,2.463227704,13.41034091,5.764302842,5.764302842,0.531456244,0.687327456,0.003928755,6.611745971,2.229873744
Standard & Poor's Ratings Services,Delta Air Lines Inc.,B,Stable,11/2/2011,delta air lines,DAL,Transportation,Air Freight/Delivery Services,11,0,2011,2011,12/31/2011,0.608534761,0.407684434,0.209196126,16.24647587,13.7672148,30.01369066,60.02055498,-43.77407912,1,0.05624377,0.021899473,0.024320091,-0.11053316,0.019632635,-0.611747851,0.024969154,1.11053316,1,0.021899473,1.032092692,-32.15974212,1.133575734,1.112626059,,0.205496338,-31.15974212,22.46641075,6.08125,26.51226158,1.73638926,0.807259937,3.381861575,3.381861575,4.313842482,0,0.080706251,1,0.205496338,1.45781893,8.167146974,,,-6.46508596,-6.46508596,0.257020077,10.56822014,3.184636556,3.184636556,3.184636556,2.250614607,0.257020077,,5.461733947,-6.46508596
Standard & Poor's Ratings Services,Delta Air Lines Inc.,B,Stable,10/21/2010,delta air lines,DAL,Transportation,Air Freight/Delivery Services,10,0,2010,2010,12/31/2010,0.641809398,0.444971454,0.254018445,16.73563218,15.28443508,32.02006726,82.33407954,-65.59844735,0.760856558,0.069815777,0.019146591,0.018674225,-0.024671053,0.013730666,0.661092531,0.019117693,0.975328947,1,0.019146591,1,48.14715719,0.697979798,0.822129685,,0.683068017,48.14715719,21.80975275,4.433158202,23.88050314,1.563746491,0.735273687,,,,0,0.089182806,0.898658192,0.683068017,1.366136035,9.867595819,,,,,,,0,,,,,,0.336373391,
Standard & Poor's Ratings Services,Delta Air Lines Inc.,BB,Positive,10/6/2014,delta air lines,DAL,Transportation,Air Freight/Delivery Services,10,0,2014,2014,12/31/2014,0.738491617,0.3318917,0.123704011,20.77213716,9.947720261,30.71985742,82.02176894,-61.24963178,1,0.054655369,0.026559635,0.016327238,0.385261194,0.01217642,0.074775899,0.028784705,0.614738806,1,0.026559635,0.837161176,5.141041643,0.492747784,0.525927918,1.649230769,0.505983431,6.141041643,17.57161515,4.450038139,36.6918239,1.840576406,0.74577336,5.917464115,3.227272727,3.953349282,0.380880121,0.12256578,0.545381039,0.505983431,4.068256579,2.199644286,1.9788,0.380880121,4.487820266,4.487820266,0.979910807,60.01693475,14.65943662,7.994978775,7.994978775,12.75073887,0.979910807,0.006346211,11.70469772,4.487820266
Standard & Poor's Ratings Services,Delta Air Lines Inc.,BB,Positive,9/2/2016,delta air lines,DAL,Transportation,Air Freight/Delivery Services,9,0,2016,2016,12/31/2016,0.488942844,0.34247654,0.181245489,19.00552486,26.45236704,45.4578919,182.8910968,-163.885572,1,0.17538283,0.167410883,0.110320644,0.341018686,0.085308519,0.355904615,0.184220754,0.658981314,1,0.167410883,0.760305105,3.171970375,0.33540675,0.373719354,17.10309278,0.982678669,4.171970375,19.20494186,1.995723173,13.7983871,1.626215385,0.773277931,9.593874834,5.078561917,4.201065246,0.116396067,0.181765433,0.529354615,0.982678669,6.370468612,2.124741964,1.847435897,0.116396067,2.913662407,2.913662407,0.903155226,8.186638463,9.386515469,4.968795281,4.968795281,1.562430873,0.903155226,0.01421781,4.559540321,2.913662407
Standard & Poor's Ratings Services,Delta Air Lines Inc.,B,Stable,5/10/2013,delta air lines,DAL,Transportation,Air Freight/Delivery Services,5,1,2013,2012,12/31/2012,0.623360965,0.381838734,0.182064808,16.8515135,14.52807882,31.37959232,82.45763547,-65.60612197,1,0.05931279,0.027952004,0.02751568,0.015609756,0.022648709,-0.473486626,0.032768542,0.984390244,1,0.027952004,1.047833895,-21.90567809,1.238073958,1.201455852,1.262315271,0.194822567,-20.90567809,21.65977555,4.426515482,25.12376238,1.770385748,0.82312009,2.930177515,2.930177515,3.992899408,0,0.067521134,1,0.194822567,1.521819299,3.207253886,,,-5.487939934,-5.487939934,0.318920098,11.59048563,4.723263328,4.723263328,4.723263328,2.488935288,0.318920098,,5.590592423,-5.487939934
Standard & Poor's Ratings Services,KB Home,B,Negative,7/13/2011,kb home,KBH,Capital Goods,Homebuilding,7,0,2011,2011,11/30/2011,1.271740566,0.245884886,0.245884886,,,,,,,,,,0,-0.071150253,-0.403852193,-0.216804903,1,1,,1,5.676047143,,,,,5.676047143,,0,0,,0,,,,-0.107625526,,1.000696313,,-0.219469162,-1436.136364,-17.83928755,,,,,,0,,,,,,-17.7051319,
Standard & Poor's Ratings Services,KB Home,B,Stable,7/16/2010,kb home,KBH,Capital Goods,Homebuilding,7,0,2010,2010,11/30/2010,1.294898409,0.450231637,0.450231637,0,,,,,1,-0.039225256,-0.039225256,-0.043627783,-0.112237045,-0.022306623,-0.109780686,-0.05664653,1.112237045,1,-0.039225256,1,4.921438949,,,,,4.921438949,,0,0,,0.511293998,,,,-0.27711625,-0.0842543,1.003135171,,-0.07545019,-318.9619048,-6.819935855,,,,,,0,,,,,,-14.4659991,
Standard & Poor's Ratings Services,KB Home,B,Stable,3/20/2015,kb home,KBH,Capital Goods,Homebuilding,3,1,2015,2014,11/30/2014,20.71119641,2.07721346,2.07721346,0,,,,,1,0.048301318,0.039546446,0.382494172,-8.672023929,0.193029816,0.575439091,0.020709365,9.672023929,1,0.039546446,0.664552133,1.981089159,0.617511118,0.763532455,3.087772358,-0.122391787,2.981089159,,0,0,,0.504660802,-7.065378368,-7.065378368,4.019134039,0.009780595,-0.262684047,1,-0.122391787,-0.244783575,-108.8336497,-42.68058469,0.009780595,0.903327725,0.903327725,0.600441638,1.569805978,-2.285794073,-2.285794073,-2.285794073,0.82252065,0.600441638,0.006230449,49.68339335,0.903327725
Standard & Poor's Ratings Services,KB Home,B,Stable,2/13/2013,kb home,KBH,Capital Goods,Homebuilding,2,1,2013,2012,11/30/2012,14.39609765,4.426752936,4.426752936,0,,,,,1,-0.012983658,-0.050671265,-0.037787599,0.2542598,-0.023013251,-0.156454515,-0.032356945,0.7457402,1,-0.050671265,0.85290772,5.798453315,0.820536182,0.901422548,,0.010046639,6.798453315,,0,0,,0.609015973,0.448953389,0.448953389,6.805760901,-0.179787288,0.022188749,1,0.010046639,0.020093278,19.79245283,2.803449951,-0.179787288,3.145170778,3.145170778,0.759635809,-20.10278052,34.23517982,34.23517982,34.23517982,-9.098376983,0.759635809,0.008943404,-262.9007696,3.145170778
Standard & Poor's Ratings Services,KB Home,B,Stable,3/13/2014,kb home,KBH,Capital Goods,Homebuilding,3,1,2014,2013,11/30/2013,19.09267477,3.591285524,3.591285524,0,,,,,1,0.043909534,0.018293096,0.019056043,-0.041706853,0.012513327,0.074545875,0.012597226,1.041706853,1,0.018293096,0.832139239,4.957318415,0.800458128,0.889171612,0.611947679,-0.103112395,5.957318415,,0,0,,0.656659261,-5.367130582,-5.367130582,6.444669006,0.209343643,-0.211472822,1,-0.103112395,-0.206224791,-185.4813885,-41.22766571,0.209343643,2.79448055,2.79448055,0.71434861,37.48672272,-3.377968865,-3.377968865,-3.377968865,18.18171513,0.71434861,0.005584474,53.0432167,2.79448055
Standard & Poor's Ratings Services,KB Home,B,Stable,2/29/2016,kb home,KBH,Capital Goods,Homebuilding,2,1,2016,2015,11/30/2015,21.08117756,3.04914295,3.04914295,0,,,,,1,0.045718875,0.041900311,0.027916281,0.333745267,0.016876718,0.050059911,0.026294183,0.666254733,1,0.041900311,0.662869606,1.966211349,0.608274082,0.756430871,5.81272877,0.034504383,2.966211349,,0,0,,0.6045475,1.968246899,1.968246899,6.087090186,0.108526399,0.059756994,1,0.034504383,0.069008766,38.73957665,13.06968189,0.108526399,0.679992513,0.679992513,0.379202864,13.58357407,6.345748599,6.345748599,6.345748599,7.339666759,0.379202864,0.007989532,38.99636416,0.679992513
Standard & Poor's Ratings Services,Cincinnati Bell Inc.,B,Stable,8/9/2013,cinnati bell,CBB,Public Utilities,Telecommunications Equipment,8,0,2013,2013,12/31/2013,0.987416437,0.887534408,0.018088871,42.28180444,40.23622047,82.51802491,151.1394164,-108.857612,0.82822818,0.13032063,-0.045508791,-0.043519771,0.043706294,-0.025957386,0.080833456,-0.030868861,0.956293706,1,-0.045508791,1.321121815,-4.11408305,1.429405419,1.42599937,-0.314285714,0.034787215,-3.11408305,8.632554945,2.414988814,9.071428571,1.392224191,0.596450434,0.382710053,-0.573579407,0.389023798,-0.190127971,0.06269393,-1.498730964,0.034787215,6.253968254,0.400203149,0.380125422,-0.190127971,-5.431232452,-5.431232452,2.924110908,-67.19040219,-31.1203641,46.6410533,46.6410533,198.2020603,2.924110908,0.002829689,17.41248167,-5.431232452
Standard & Poor's Ratings Services,Cincinnati Bell Inc.,B,Stable,2/20/2013,cinnati bell,CBB,Public Utilities,Telecommunications Equipment,2,1,2013,2012,12/31/2012,0.853967361,0.734946539,0.066404052,49.28081959,54.74108451,104.0219041,241.7879824,-192.5071628,0.861116765,0.183255309,0.024357148,0.007598887,0.688022284,0.003899178,-0.016041249,0.014263012,0.311977716,1,0.024357148,1.243071996,-5.114007448,1.353018505,1.350642828,0.164001827,0.079088272,-4.114007448,7.406532663,1.509587021,6.667752443,0.928499433,0.513124913,1.079695431,-0.784263959,0.315736041,0.928571429,0.144311012,-0.726375176,0.079088272,15.87313433,0.579248366,0.563294492,0.928571429,-6.630621598,-6.630621598,3.140986498,413.3482143,-29.96440129,21.76539727,21.76539727,-1166.613155,3.140986498,0.002246463,14.7290531,-6.630621598
Standard & Poor's Ratings Services,Cincinnati Bell Inc.,B,Stable,1/28/2016,cinnati bell,CBB,Public Utilities,Telecommunications Equipment,1,1,2016,2015,12/31/2015,0.773148148,0.840277778,0.028549383,48.41454016,37.95557799,86.37011815,234.7349823,-186.3204422,0.830364788,0.10960781,0.385853742,0.302877205,0.35463826,0.243193069,-1.1861167,0.377008032,0.784953395,1,0.385853742,1.205033003,-5.877263581,1.31940874,1.314756175,4.370514064,0.089033398,-4.877263581,7.539057456,1.554945055,9.616504854,1.197129677,0.802942794,0.529103053,-0.823950382,0.30009542,0.029403449,0.094964891,-1.557258792,0.089033398,8.036231884,0.391043724,0.377210884,0.029403449,-11.38672032,-11.38672032,2.907621168,9.6,-19.66137811,30.61785392,30.61785392,-28.82750716,2.907621168,0.003062859,15.30290621,-11.38672032
Standard & Poor's Ratings Services,Cincinnati Bell Inc.,B,Stable,2/24/2015,cinnati bell,CBB,Public Utilities,Telecommunications Equipment,2,1,2015,2014,12/31/2014,0.821376281,0.755490483,0.141288433,45.63213895,37.26010617,82.89224511,202.0988158,-156.4666769,0.808402441,0.090596151,0.104052574,0.059145674,0.431578947,0.04154531,-0.116576715,0.094332931,0.568421053,1,0.104052574,1.356377425,-3.806013878,1.577728285,1.571013472,0.894418292,0.09819527,-2.806013878,7.998748436,1.806047198,9.796,1.487143688,0.702423476,0.84028777,-0.034052758,0.718465228,0.137566138,0.137067752,-0.040525114,0.09819527,13.27272727,0.961053209,0.909185262,0.137566138,-4.710138782,-4.710138782,2.389708183,40.40376984,-430.2147887,17.43450342,17.43450342,-120.690344,2.389708183,0.003404785,13.5434136,-4.710138782
